time,ax,yawrate,speed,course,latitude,longitude,altitude,latitudeGT,longitudeGT,altitudeGT
126920300,-0.159205084,-0.010750142,8.666890137,-1.936365591,52.5047686,13.3737238,80.258,52.50474764,13.3737381,78.90960769
126920500,-0.198178913,-0.009342215,8.631420294,-1.938439061,52.5047538,13.3737165,80.292,52.504733,13.3737295,78.87288144
126920700,-0.253239273,-0.00613791,8.586530094,-1.939890429,52.504739,13.3737081,80.282,52.50471865,13.37372087,78.8351492
126920900,-0.334032512,-0.007112871,8.528307488,-1.941560412,52.5047246,13.3736998,80.216,52.50470432,13.37371227,78.79641976
126921100,-0.449616884,-0.009611238,8.450445756,-1.94301195,52.5047105,13.3736916,80.209,52.50468999,13.3737037,78.75670252
126921300,-0.599429427,-0.015787356,8.345987988,-1.945540319,52.5046967,13.3736844,80.236,52.50467588,13.37369518,78.71600762
126921500,-0.774106922,-0.013604043,8.209047886,-1.948519638,52.504683,13.3736761,80.186,52.50466194,13.37368671,78.67434567
126921700,-0.966474975,-0.01357327,8.034916633,-1.951127907,52.5046694,13.3736679,80.149,52.50464836,13.37367834,78.63172766
126921900,-1.125773281,-0.005055507,7.824690751,-1.953081323,52.5046565,13.3736605,80.189,52.50463507,13.37367011,78.5881652
126922100,-1.207385262,-0.004702267,7.589922422,-1.954265935,52.5046436,13.3736532,80.234,52.50462221,13.37366209,78.54367012
126922300,-1.201989577,-0.032429539,7.347660025,-1.957174452,52.5046312,13.3736458,80.168,52.50460979,13.37365427,78.49825499
126922500,-1.135191636,-0.058981991,7.113245978,-1.967259638,52.5046191,13.3736382,80.122,52.50459767,13.37364659,78.45193338
126922700,-1.037053565,-0.059080903,6.895831296,-1.979488191,52.5046074,13.3736307,80.122,52.50458594,13.37363894,78.40471876
126922900,-0.947286807,-0.059679711,6.697776473,-1.991755026,52.5045961,13.3736245,80.179,52.50457462,13.37363128,78.35662551
126923100,-0.889596971,-0.06259037,6.514742927,-2.004181292,52.5045852,13.3736168,80.161,52.50456379,13.37362363,78.30766822
126923300,-0.876933201,-0.059531391,6.338884308,-2.016304977,52.5045747,13.3736085,80.154,52.50455339,13.37361594,78.25786239
126923500,-0.906098899,-0.053710784,6.161099227,-2.027756966,52.5045642,13.3736012,80.041,52.50454318,13.37360825,78.20722402
126923700,-0.952114458,-0.04829598,5.975359605,-2.037627998,52.5045538,13.3735943,80.031,52.50453347,13.37360063,78.15576939
126923900,-0.996105528,-0.048884282,5.780433207,-2.04701083,52.5045436,13.3735877,80.129,52.50452408,13.37359309,78.10351601
126924100,-1.032705215,-0.043179899,5.577403579,-2.056467302,52.5045342,13.3735802,80.181,52.50451502,13.37358567,78.05048193
126924300,-1.055307856,-0.049010791,5.368323311,-2.064925386,52.5045254,13.3735726,80.098,52.50450635,13.37357838,77.99668551
126924500,-1.06347767,-0.059032431,5.1561361,-2.076036194,52.5045165,13.3735659,80.09,52.50449808,13.37357125,77.9421468
126924700,-1.057213843,-0.086191828,4.943953955,-2.090977619,52.5045078,13.3735592,80.125,52.50449007,13.37356423,77.88686781
126924900,-1.032327274,-0.10022442,4.734473302,-2.109559493,52.5045005,13.3735516,80.058,52.5044825,13.37355731,77.83082631
126925100,-0.966687547,-0.149708521,4.533642333,-2.135060279,52.5044926,13.373545,80.08,52.50447546,13.37355043,77.774045
126925400,-0.764820167,-0.194518144,4.272174642,-2.186639651,52.5044823,13.3735355,80.062,52.50446568,13.37353999,77.68754623
